3, 0.00025176846187946467, 8.462805453746114e-06
4, 0.0012140599638996719, 3.667215690938974e-05
5, 0.014935441136088912, 1.1283740576573109e-05
6, 0.1675564953971218, 0.29036061777068767
7, 1.3480540307813556, 75.82950056401071
1, 1.1988974392806995e-05, 1.657299395674272e-05
2, 3.173552039470451e-05, 5.641870302497409e-06
3, 0.0001600880696059903, 6.347104033466167e-06
4, 0.0018544122422667897, 3.455645554595321e-05
5, 0.015350118602668772, 0.06681702251000843
6, 0.17210525332171756, 0.31440450587967916
7, 1.2930859937396235, 36.13235792448285
1, 1.12837405481514e-05, 1.5867760168930545e-05
2, 3.138290350079842e-05, 5.641870302497409e-06
3, 0.00021756462319899583, 2.5388416304394923e-05
4, 0.0012306329578564146, 7.052337878121762e-06
5, 0.01268927152523247, 0.0002789199626249683
6, 0.16650111303522408, 3.7122226535901746
7, 1.2134421791159866, 14.23266473644179
1, 1.1636357498900907e-05, 5.289253351747902e-06
2, 3.138290350079842e-05, 1.657299395674272e-05
3, 0.00015268311483396246, 1.7983461532367073e-05
4, 0.0014277458013225441, 0.0012366274451096615
5, 0.019836110720291344, 0.009655003157718056
6, 0.16648418742437343, 0.5491306406802323
7, 1.5331697896181709, 23.870557864608486
1, 1.48099095440557e-05, 7.052337878121762e-06
2, 2.9972435925174068e-05, 5.289253408591321e-06
3, 0.00014210460801677982, 2.3625331834864483e-05
4, 0.0010144788022898865, 6.734982662237599e-05
5, 0.011483321749892639, 0.005295953121731145
6, 0.1405576777215174, 0.06933400189495842
7, 1.2718136744126127, 91.1306826416224
1, 1.5162526437961787e-05, 6.6997209842156735e-06
2, 4.3371877893605415e-05, 2.045177978970969e-05
3, 0.00015374096551568073, 8.462805396902695e-06
4, 0.0010617294659596155, 1.1988974392806995e-05
5, 0.01649682874000291, 0.02432175022102001
6, 0.17319554475608356, 0.7061759791025111
7, 1.2579075219883293, 79.6968277526421
1, 1.1636357498900907e-05, 1.622037711968005e-05
2, 3.103028666373575e-05, 5.289253408591321e-06
3, 0.00015585666687911726, 9.52065602177754e-06
4, 0.0012454428674573137, 0.00017172442710489122
5, 0.016903396018051353, 0.0010497404916804953
6, 0.23121548101005374, 0.10853583239975251
7, 1.3326580719824506, 18.614710330511343
6, 0.11562731074257944, 0.5913156101030381
7, 1.1889106218434176, 8.8656621316608
6, 0.1840656657283546, 0.6364622088133842
7, 1.4053687332485083, 207.11350808321333
6, 0.16348235981092785, 0.06446154166224005
7, 1.2153487786584947, 13.093375421685778
6, 0.16445487720307028, 0.81660501160286
7, 1.1887244401236785, 7.462306135639892
6, 0.1892851009840797, 1.265646404947347
7, 1.2807066724637934, 28.19601691009575
1, 9.873273014687552e-06, 4.584019613962078e-06
2, 3.385122176464278e-05, 6.347104080870955e-06
3, 0.00013963628977915234, 1.7278227775703592e-05
4, 0.001991580213819833, 6.452889148885269e-05
5, 0.01443543038125996, 0.030660038879538665
6, 0.14753314510643567, 1.474922768084927
7, 1.2683626128770755, 6.996150128758058
